날짜,시가,고가,저가,종가,거래량
2010-04-16,54500,54900,53700,54900,193267.0
2010-04-19,53700,53800,52400,52400,234046.0
2010-04-20,52800,53900,52600,53200,160601.0
2010-04-21,53300,53900,52700,53900,144391.0
2010-04-22,53000,54600,52500,53600,190167.0
2010-04-23,53600,54400,53500,54200,139394.0
2010-04-26,54400,56200,54300,56100,426877.0
2010-04-27,56300,56300,54600,55200,232135.0
2010-04-28,54700,55900,53700,55200,228966.0
2010-04-29,55000,55100,54000,55000,143945.0
2010-04-30,55000,55900,54400,55200,183117.0
2010-05-03,55300,55700,54100,54300,84934.0
2010-05-04,53700,54200,53100,53100,144887.0
2010-05-06,51600,53000,51600,52600,210216.0
2010-05-07,51500,51500,50200,51300,248253.0
2010-05-10,51900,52000,51200,51700,136740.0
2010-05-11,52400,52600,52000,52500,136932.0
2010-05-12,53000,53000,50900,51500,232062.0
2010-05-13,51600,52500,51500,52200,182412.0
2010-05-14,51700,52000,50700,51700,195153.0
2010-05-17,51400,51700,49700,51700,256863.0
2010-05-18,51200,51700,50500,51100,129838.0
2010-05-19,51400,52000,49300,50000,323790.0
2010-05-20,49400,50500,49400,49400,132664.0
2010-05-24,49900,50300,48900,50200,146713.0
2010-05-25,49900,49900,45200,46700,510912.0
2010-05-26,46700,48100,44250,48100,676424.0
2010-05-27,47000,47750,46100,47300,240143.0
2010-05-28,47500,48000,47100,47650,242609.0
2010-05-31,47600,48550,47400,48400,80893.0
2010-06-01,48400,48850,47800,48850,113638.0
2010-06-03,48800,49350,48500,48800,147710.0
2010-06-04,49450,49450,48300,48500,91502.0
2010-06-07,48000,48200,46400,46800,219850.0
2010-06-08,46500,47800,46300,47500,183718.0
2010-06-09,47500,48250,47000,47700,131988.0
2010-06-10,47650,48800,47400,48200,195319.0
2010-06-11,48700,49450,48600,49000,280525.0
2010-06-14,49300,50600,49300,50000,211877.0
2010-06-15,50000,50600,49150,49450,177989.0
2010-06-16,50100,50200,49350,49750,102626.0
2010-06-17,49400,50000,49100,50000,166212.0
2010-06-18,49650,49850,49000,49850,106411.0
2010-06-21,49550,50700,49550,50000,107733.0
2010-06-22,49700,50200,49250,49500,70179.0
2010-06-23,49750,51200,49300,50900,124165.0
2010-06-24,50900,51500,50200,50200,169406.0
2010-06-25,50200,50400,48850,49200,206325.0
2010-06-28,49400,49650,48950,49350,62715.0
2010-06-29,49350,49700,48200,49000,138289.0
2010-06-30,48450,49700,47950,49700,143993.0
2010-07-01,48900,49400,47950,48350,165998.0
2010-07-02,48500,48500,48000,48050,61673.0
2010-07-05,48350,48350,47300,47300,62233.0
2010-07-06,47000,47200,46150,47200,124952.0
2010-07-07,47500,47500,46350,46800,99594.0
2010-07-08,47050,47900,46900,47050,169537.0
2010-07-09,47300,48900,47300,48750,156556.0
2010-07-12,48600,48900,47850,47900,132985.0
2010-07-13,47850,48500,47850,48400,122329.0
2010-07-14,48500,49450,48500,49000,200202.0
2010-07-15,48950,48950,48150,48400,88189.0
2010-07-16,48000,48350,47350,47700,158046.0
2010-07-19,47150,47850,47000,47300,133944.0
2010-07-20,47200,47800,47000,47500,114774.0
2010-07-21,47550,47800,46300,46850,344163.0
2010-07-22,46800,46800,46250,46400,168719.0
2010-07-23,46500,48800,46500,48800,357425.0
2010-07-26,48800,49000,47700,48950,302906.0
2010-07-27,48950,49750,48650,49000,180452.0
2010-07-28,49000,49750,48650,49400,199075.0
2010-07-29,49400,51100,49350,50800,351546.0
2010-07-30,51300,52700,51000,52300,436575.0
2010-08-02,52900,52900,51400,52300,380227.0
2010-08-03,52700,52700,51400,52200,136774.0
2010-08-04,51900,52300,50400,52200,209564.0
2010-08-05,51700,52200,51200,52000,125910.0
2010-08-06,51700,53500,51500,53300,270517.0
2010-08-09,53700,54700,53100,54500,467220.0
2010-08-10,54000,54200,53300,53300,136395.0
2010-08-11,53000,53700,52100,52300,188044.0
2010-08-12,51900,53000,51000,51000,218178.0
2010-08-13,51200,52200,51200,51600,132349.0
2010-08-16,51600,53500,50600,52900,335587.0
2010-08-17,52500,53900,52500,53600,247446.0
2010-08-18,53400,54400,53400,53900,118430.0
2010-08-19,53500,53900,53000,53300,137575.0
2010-08-20,53300,53400,52400,52600,146676.0
2010-08-23,52500,53400,52100,52900,144077.0
2010-08-24,53300,55000,52900,54900,425410.0
2010-08-25,54600,55300,53800,54500,157634.0
2010-08-26,54500,54700,53900,54500,136240.0
2010-08-27,54000,54500,52700,53800,139870.0
2010-08-30,54500,54500,53800,54200,82913.0
2010-08-31,54200,54200,53000,53500,125890.0
2010-09-01,53400,54900,53200,54100,239614.0
2010-09-02,54700,56100,53800,55800,449957.0
2010-09-03,55400,56500,55400,55600,358874.0
2010-09-06,55700,56000,54600,54800,189227.0
2010-09-07,54300,54800,52400,53300,291721.0
2010-09-08,53200,55000,53100,54700,331010.0
2010-09-09,55300,55300,54100,55200,223117.0
2010-09-10,55000,55700,55000,55600,168218.0
2010-09-13,55300,56900,55300,56200,234214.0
2010-09-14,56300,56500,55500,56500,277583.0
2010-09-15,56100,57800,56100,57800,345402.0
2010-09-16,57500,58000,57000,57600,135885.0
2010-09-17,57900,58000,55500,55500,185106.0
2010-09-20,55500,57200,55200,56900,149668.0
2010-09-24,57500,57800,56500,57800,130806.0
2010-09-27,57700,58200,57500,58000,139578.0
2010-09-28,57600,58000,57000,57600,121789.0
2010-09-29,57500,58000,56900,57300,234965.0
2010-09-30,57400,57700,56500,57400,111627.0
2010-10-01,57700,59800,57100,59200,428857.0
2010-10-04,59400,60000,59300,59300,164170.0
2010-10-05,58600,60000,58600,60000,202826.0
2010-10-06,60200,60300,59600,60000,167531.0
2010-10-07,59900,60000,59200,59600,96156.0
2010-10-08,59200,59700,58300,59000,130256.0
2010-10-11,58800,59100,57500,57500,132637.0
2010-10-12,57500,57900,56200,57000,130901.0
2010-10-13,57700,58900,56800,57600,141438.0
2010-10-14,57600,59100,57600,58400,195829.0
2010-10-15,58200,59400,58100,58500,84214.0
2010-10-18,58300,58500,57200,58000,152102.0
2010-10-19,57700,58000,56900,57700,165375.0
2010-10-20,56900,57500,56500,56700,211661.0
2010-10-21,57500,57500,55500,57100,230613.0
2010-10-22,56600,57100,55400,55600,257584.0
2010-10-25,55800,56800,55600,56500,149733.0
2010-10-26,56200,57200,55600,57200,113268.0
2010-10-27,57200,57700,55600,55800,143548.0
2010-10-28,55600,55800,54500,55000,105312.0
2010-10-29,55400,55400,53800,53900,188836.0
2010-11-01,54300,55400,53300,55200,135527.0
2010-11-02,55300,56700,55300,55800,132909.0
2010-11-03,56500,57500,56200,57000,246975.0
2010-11-04,57600,60000,57600,59900,672385.0
2010-11-05,59900,60500,59300,59600,294847.0
2010-11-08,59300,60000,58600,59600,171845.0
2010-11-09,59200,59600,57900,59600,135546.0
2010-11-10,58800,59500,58300,58800,208891.0
2010-11-11,58800,59600,56800,56800,380909.0
2010-11-12,59900,60700,55700,57500,904491.0
2010-11-15,57800,59100,57300,58200,219062.0
2010-11-16,57700,58600,55800,56900,194908.0
2010-11-17,56000,57500,55800,56800,105038.0
2010-11-18,56900,60000,56600,59300,335701.0
2010-11-19,59800,60000,58100,58500,169735.0
2010-11-22,59000,64900,58900,63900,1375719.0
2010-11-23,63000,63400,61700,62000,631312.0
2010-11-24,60500,64600,59900,64200,824199.0
2010-11-25,64700,64900,63300,64200,380764.0
2010-11-26,64000,64500,61800,63400,303066.0
2010-11-29,63500,63900,62200,62600,235008.0
2010-11-30,62300,64000,62200,63400,332770.0
2010-12-01,63000,63400,61600,62200,214651.0
2010-12-02,62700,64400,61700,64400,500644.0
2010-12-03,64600,66000,62800,64000,483158.0
2010-12-06,64100,65300,63800,64200,273822.0
2010-12-07,64300,64400,62100,62600,326261.0
2010-12-08,62000,63300,61700,62200,260066.0
2010-12-09,62500,63100,62000,63000,292050.0
2010-12-10,62400,63500,62300,62400,161697.0
2010-12-13,62900,63000,62100,62700,140643.0
2010-12-14,62300,62500,60500,61400,457947.0
2010-12-15,61700,62200,60800,62200,180909.0
2010-12-16,62200,62200,61200,61800,179103.0
2010-12-17,61800,63700,61300,62700,303855.0
2010-12-20,61700,62400,60600,61900,337506.0
2010-12-21,61900,63800,61600,63300,402154.0
2010-12-22,63100,63300,61500,62100,236557.0
2010-12-23,62100,62200,61200,62100,111154.0
2010-12-24,61700,62100,60700,62000,118454.0
2010-12-27,61900,62200,61200,62000,182061.0
2010-12-28,61800,62400,61600,61800,153116.0
2010-12-29,61000,62000,61000,61800,118376.0
2010-12-30,63100,64000,62400,63000,307951.0
2011-01-03,62800,63400,61600,61800,233022.0
2011-01-04,62100,62500,61400,61900,233388.0
2011-01-05,61600,61800,60200,60300,312596.0
2011-01-06,60400,60700,57800,58400,770467.0
2011-01-07,58300,58400,57300,57600,691516.0
2011-01-10,58100,59600,58000,59400,623254.0
2011-01-11,59700,59700,58400,59400,159035.0
2011-01-12,59300,59500,58700,59100,155021.0
2011-01-13,58800,59400,57900,58000,284160.0
2011-01-14,57900,58000,57200,57300,250945.0
2011-01-17,57100,57700,56700,56900,190636.0
2011-01-18,56500,56800,55800,56000,384348.0
2011-01-19,56000,58000,55900,57000,271104.0
2011-01-20,57200,58000,57100,57700,189297.0
2011-01-21,58200,58200,55500,55700,255557.0
2011-01-24,55400,56500,54900,56500,128573.0
2011-01-25,57300,59200,57200,57500,496166.0
2011-01-26,57800,59000,57600,58500,220829.0
2011-01-27,58100,58500,57100,57300,185481.0
2011-01-28,57000,57200,56000,56600,252291.0
2011-01-31,55800,57100,55200,55400,168493.0
2011-02-01,55500,56000,55100,56000,166314.0
2011-02-07,56600,57100,55100,55100,174557.0
2011-02-08,55200,55500,54900,55000,85836.0
2011-02-09,55000,55600,52600,52800,399400.0
2011-02-10,52800,53800,52800,53000,301696.0
2011-02-11,53100,53600,51300,51300,236693.0
2011-02-14,51500,53100,51400,52800,191626.0
2011-02-15,52400,53000,50900,51200,221570.0
2011-02-16,51000,51900,50700,51000,213202.0
2011-02-17,51000,51600,49500,50600,151024.0
2011-02-18,50200,54900,50200,53200,510324.0
2011-02-21,53700,54400,51000,51600,284371.0
2011-02-22,51500,52000,50600,50600,298460.0
2011-02-23,50600,52500,50500,50600,419837.0
2011-02-24,51300,52600,50600,52300,199186.0
2011-02-25,52000,53400,52000,52800,173961.0
2011-02-28,53100,53300,51600,52500,117403.0
2011-03-02,52700,54800,52700,53900,283463.0
2011-03-03,54100,55800,53300,55300,351870.0
2011-03-04,56200,56300,54700,56000,246807.0
2011-03-07,55600,55900,54600,55000,173886.0
2011-03-08,54700,56900,54500,56500,247992.0
2011-03-09,56000,57100,55700,56600,159621.0
2011-03-10,56000,56600,54700,55500,260080.0
2011-03-11,54500,56400,54500,55300,150861.0
2011-03-14,54500,55500,53400,55200,161246.0
2011-03-15,54600,55800,52800,53600,217917.0
2011-03-16,53600,54800,53600,54100,98918.0
2011-03-17,53800,53900,51400,52600,388293.0
2011-03-18,52700,53600,52500,53100,170522.0
2011-03-21,53100,53600,52700,53600,81155.0
2011-03-22,53400,54000,53300,53600,130763.0
2011-03-23,53500,53800,52800,53600,180199.0
2011-03-24,54000,54800,54000,54700,177005.0
2011-03-25,54800,57200,54600,57200,318306.0
2011-03-28,57200,57200,56300,56900,97414.0
2011-03-29,56900,57100,55700,56700,210650.0
2011-03-30,56700,57300,56100,56500,278284.0
2011-03-31,56400,56500,54500,55500,818716.0
2011-04-01,55700,55800,54300,54700,430026.0
2011-04-04,55000,56500,54800,56500,328314.0
2011-04-05,56600,56700,55300,55600,217876.0
2011-04-06,55600,55600,54000,54700,356301.0
2011-04-07,55000,55000,53200,53800,337515.0
2011-04-08,53800,54600,53300,54000,308780.0
2011-04-11,54200,54300,53600,54000,182092.0
2011-04-12,54000,54200,53200,53800,322837.0
2011-04-13,53800,54000,52600,52900,277513.0
2011-04-14,52900,53600,52500,53400,249280.0
2011-04-15,53500,53700,52200,52400,276384.0
2011-04-18,52600,52700,51600,52400,254645.0
2011-04-19,51900,52000,51000,51400,258757.0
2011-04-20,51400,53300,51300,52900,244104.0
2011-04-21,53000,53500,52300,53100,210562.0
2011-04-22,53700,55500,53600,55300,620140.0
2011-04-25,54800,56000,54200,55400,387761.0
2011-04-26,55800,55800,54300,55400,270776.0
2011-04-27,55400,55800,53800,53800,215391.0
2011-04-28,54000,54200,51800,52600,527243.0
2011-04-29,51800,53200,51700,53200,249934.0
2011-05-02,52500,54200,52500,53500,170621.0
2011-05-03,53100,54000,52800,52800,181005.0
2011-05-04,52900,53600,52500,53500,140326.0
2011-05-06,53100,54100,52800,53400,137574.0
2011-05-09,53300,53400,52200,52500,138218.0
2011-05-11,52500,53500,52100,53400,149969.0
2011-05-12,53200,54500,52600,53000,316181.0
2011-05-13,53300,53400,52600,52700,96399.0
2011-05-16,52500,52500,51500,51800,154593.0
2011-05-17,51900,52800,51800,51800,210570.0
2011-05-18,52300,54200,52300,54000,227566.0
2011-05-19,53500,54300,52500,53500,166125.0
2011-05-20,53300,53700,52500,53300,102942.0
2011-05-23,53400,53400,51700,52200,197611.0
2011-05-24,52000,52800,51600,52400,152160.0
2011-05-25,52300,53000,51800,52300,130980.0
2011-05-26,52400,53500,52400,53100,99151.0
2011-05-27,52700,53900,52500,53300,102926.0
2011-05-30,53800,53800,52500,53100,73974.0
2011-05-31,53600,54000,52500,54000,187414.0
2011-06-01,53400,54000,52700,53000,155462.0
2011-06-02,52100,53000,52100,52800,104031.0
2011-06-03,52400,55100,52300,54500,450524.0
2011-06-07,54400,55600,53800,55200,316853.0
2011-06-08,54500,56300,53900,56200,417040.0
2011-06-09,56000,56000,53900,55400,335101.0
2011-06-10,54500,55100,53600,54500,124669.0
2011-06-13,54000,54700,53600,54200,61101.0
2011-06-14,54600,55300,53900,53900,97628.0
2011-06-15,54600,54700,53200,54300,116253.0
2011-06-16,54200,55000,52700,53000,127939.0
2011-06-17,53100,54600,53000,54300,142543.0
2011-06-20,54000,54500,52900,53500,168080.0
2011-06-21,53700,55300,53500,54800,207139.0
2011-06-22,55000,55900,54800,55800,163100.0
2011-06-23,55700,57300,55100,57000,415178.0
2011-06-24,57100,57700,56900,57600,198959.0
2011-06-27,57600,57600,56600,57300,118230.0
2011-06-28,57600,58000,56000,56500,175746.0
2011-06-29,57400,58000,55800,58000,213703.0
2011-06-30,57900,58200,57200,57800,124709.0
2011-07-01,57900,58700,57800,58700,156498.0
2011-07-04,58800,58900,57500,58400,191036.0
2011-07-05,58500,58500,56500,57900,292973.0
2011-07-06,57400,58600,56800,58000,420462.0
2011-07-07,57500,58400,57100,58400,143504.0
2011-07-08,57900,58300,57500,57900,154375.0
2011-07-11,58500,58500,57500,58000,123340.0
2011-07-12,57900,57900,55600,57000,256960.0
2011-07-13,57000,58200,56500,58200,190715.0
2011-07-14,58300,58300,57000,58200,104048.0
2011-07-15,58200,59400,57800,59400,167945.0
2011-07-18,59200,59300,58500,59100,118883.0
2011-07-19,58600,59200,58300,59000,120212.0
2011-07-20,59100,62200,59100,61200,505064.0
2011-07-21,61300,62000,60700,62000,139207.0
2011-07-22,61900,62400,60600,61800,154915.0
2011-07-25,61100,61400,60100,60900,179673.0
2011-07-26,61900,62500,59900,61100,224909.0
2011-07-27,60600,61600,59600,61000,196890.0
2011-07-28,60400,61000,60000,60000,129653.0
2011-07-29,59800,60200,59100,60000,112233.0
2011-08-01,60500,61000,60300,60600,98303.0
2011-08-02,60000,60000,58500,59100,154352.0
2011-08-03,57700,57700,56300,56900,212800.0
2011-08-04,56600,57900,55600,56900,171854.0
2011-08-05,53300,55600,53300,55600,242413.0
2011-08-08,54000,55600,53600,53600,293817.0
2011-08-09,53600,53600,46100,51400,398288.0
2011-08-10,53000,53400,49600,52300,458834.0
2011-08-11,49250,51900,49250,51400,268420.0
2011-08-12,51800,52000,50700,50900,315513.0
2011-08-16,52000,54100,52000,54100,283452.0
2011-08-17,53400,55000,53100,53100,286716.0
2011-08-18,52800,53100,50400,51900,339499.0
2011-08-19,50500,52300,49500,50900,266025.0
2011-08-22,50100,51200,49850,50900,235856.0
2011-08-23,51700,52000,49900,50000,303409.0
2011-08-24,50500,50600,48200,49550,240850.0
2011-08-25,49450,51300,49350,50300,169728.0
2011-08-26,50300,50800,49550,50400,101197.0
2011-08-29,50400,50500,49350,49850,233538.0
2011-08-30,50400,51500,50000,50900,226799.0
2011-08-31,50500,51800,49900,51600,526292.0
2011-09-01,51600,52600,51300,51800,1078412.0
2011-09-02,51800,52700,51100,51500,202081.0
2011-09-05,50600,51000,48050,48850,294552.0
2011-09-06,47200,47850,45350,46700,509004.0
2011-09-07,47300,47600,46600,47100,362501.0
2011-09-08,47500,49150,47500,48850,477658.0
2011-09-09,47900,48250,47100,47550,208683.0
2011-09-14,50800,52000,46100,46350,690283.0
2011-09-15,47600,47950,44900,46100,449665.0
2011-09-16,46700,47400,46650,46800,416069.0
2011-09-19,47000,47650,46300,47400,378523.0
2011-09-20,47000,47400,46250,47000,365260.0
2011-09-21,46700,47300,46500,47150,312689.0
2011-09-22,46300,46350,44750,45550,423888.0
2011-09-23,43800,44250,40500,40500,325198.0
2011-09-26,40900,41750,38350,39400,366508.0
2011-09-27,40000,40700,39400,40450,346570.0
2011-09-28,40700,42500,40400,41300,314628.0
2011-09-29,41300,42900,40750,42850,169702.0
2011-09-30,42450,42900,41800,42400,174631.0
2011-10-04,40800,41000,39050,39900,161108.0
2011-10-05,40400,40400,38350,39750,222236.0
2011-10-06,40300,41350,40000,40050,166953.0
2011-10-07,41000,43650,40850,42900,336859.0
2011-10-10,42000,43100,42000,42850,137825.0
2011-10-11,44450,46750,44000,45600,371800.0
2011-10-12,45300,46000,44900,45400,135329.0
2011-10-13,45550,47000,45550,46100,277426.0
2011-10-14,45200,46850,45000,46500,105767.0
2011-10-17,46200,46450,45500,45800,326536.0
2011-10-18,44500,44950,43750,44100,279961.0
2011-10-19,44700,44700,42550,44150,241081.0
2011-10-20,43750,44000,42500,42550,158256.0
2011-10-21,42800,43000,41900,42600,144292.0
2011-10-24,42600,43250,41950,42100,347545.0
2011-10-25,42250,42450,41000,41250,263438.0
2011-10-26,41250,41550,41050,41400,170467.0
2011-10-27,41600,42450,41050,42450,273504.0
2011-10-28,43750,43900,43050,43050,309202.0
2011-10-31,43450,43700,41800,41950,251335.0
2011-11-01,41900,42900,41500,42900,194806.0
2011-11-02,41550,42000,40750,41200,316263.0
2011-11-03,41300,41350,40050,40400,221766.0
2011-11-04,41000,41300,40450,40550,320026.0
2011-11-07,40700,41300,40150,41150,348861.0
2011-11-08,41000,41400,40550,41000,578216.0
2011-11-09,41600,42200,41400,41950,422072.0
2011-11-10,40750,40900,40400,40600,352954.0
2011-11-11,40800,41700,40450,41200,233930.0
2011-11-14,41250,42150,41250,42000,170050.0
2011-11-15,41650,41850,41450,41600,198939.0
2011-11-16,41950,42150,41300,41500,195822.0
2011-11-17,41500,41550,40850,41450,172775.0
2011-11-18,40850,41000,40250,40650,204647.0
2011-11-21,40300,40300,39700,40150,156041.0
2011-11-22,39600,40100,39550,40100,121126.0
2011-11-23,40000,40000,39550,39700,140037.0
2011-11-24,39700,40450,39700,40150,106307.0
2011-11-25,40000,40300,39800,40000,79634.0
2011-11-28,40050,40950,40050,40500,72283.0
2011-11-29,40600,41850,40500,41150,161582.0
2011-11-30,40750,41150,40300,40600,179869.0
2011-12-01,41500,42000,40950,40950,297037.0
2011-12-02,41250,43350,41250,42400,202568.0
2011-12-05,43000,43050,42400,43000,121622.0
2011-12-06,43350,43350,42350,42950,204549.0
2011-12-07,43350,43350,41550,42950,247388.0
2011-12-08,42550,43350,41750,42900,168783.0
2011-12-09,42150,42350,41450,41850,117232.0
2011-12-12,42100,42150,41550,41700,66262.0
2011-12-13,40450,41300,38800,39250,1009515.0
2011-12-14,39250,39300,38900,39000,323748.0
2011-12-15,38900,39250,38500,38800,250374.0
2011-12-16,38800,39600,38800,39350,186679.0
2011-12-19,38950,38950,38200,38750,248869.0
2011-12-20,39100,39400,38650,38850,154189.0
2011-12-21,39500,39600,38950,39300,169968.0
2011-12-22,39350,39350,38700,39100,89360.0
2011-12-23,39100,39500,39100,39200,97579.0
2011-12-26,39450,39550,39250,39350,77525.0
2011-12-27,39200,39550,39100,39500,103354.0
2011-12-28,39350,39350,38600,39100,159364.0
2011-12-29,38800,39100,38750,38900,143948.0
2012-01-02,39300,39300,38500,39000,56631.0
2012-01-03,38750,39700,38750,39700,128709.0
2012-01-04,40000,40500,39750,40000,119277.0
2012-01-05,40100,40300,40000,40000,87334.0
2012-01-06,40000,40100,39650,40050,90341.0
2012-01-09,40000,40150,39700,40150,290606.0
2012-01-10,40200,40550,40000,40000,108803.0
2012-01-11,40100,40100,39700,40000,203485.0
2012-01-12,40000,40300,39850,40300,145393.0
2012-01-13,40000,40200,39950,40100,99110.0
2012-01-16,39950,40000,39600,40000,120813.0
2012-01-17,40000,40600,39950,40200,173525.0
2012-01-18,40150,40350,40000,40150,147852.0
2012-01-19,40600,41150,40350,40850,209583.0
2012-01-20,40750,41450,40550,41100,209429.0
2012-01-25,41100,41900,41000,41500,274306.0
2012-01-26,41750,42150,41600,42000,202082.0
2012-01-27,42000,42500,41700,42500,201370.0
2012-01-30,42150,43200,41950,42450,321932.0
2012-01-31,42600,43400,42250,43400,278351.0
2012-02-01,43000,44750,42800,44200,232619.0
2012-02-02,44950,44950,44300,44550,218588.0
2012-02-03,44100,44400,43650,44000,109566.0
2012-02-06,43800,44900,43750,44100,117223.0
2012-02-07,43800,44650,43300,43750,134393.0
2012-02-08,43750,43800,42100,42600,291008.0
2012-02-09,42650,42750,41200,42400,432303.0
2012-02-10,42400,42600,41500,42000,378387.0
2012-02-13,41800,42250,41800,42000,259597.0
2012-02-14,41850,42050,41700,41850,274691.0
2012-02-15,41800,42100,41500,42000,319003.0
2012-02-16,41900,42200,41600,42000,266639.0
2012-02-17,42000,42400,41550,41550,533564.0
2012-02-20,42300,42350,41700,42050,144045.0
2012-02-21,41900,42350,41800,42150,79784.0
2012-02-22,42000,42000,41600,41950,124019.0
2012-02-23,41900,42100,41350,42000,138644.0
2012-02-24,42000,42050,41800,42000,131280.0
2012-02-27,42000,42200,41900,42000,314760.0
2012-02-28,42000,42200,41850,42000,210254.0
2012-02-29,42200,42650,42100,42350,176763.0
2012-03-02,42600,43350,42350,42900,262464.0
2012-03-05,42900,42950,42700,42900,177998.0
2012-03-06,42800,43300,42800,42950,265296.0
2012-03-07,42800,43200,42350,42900,213193.0
2012-03-08,43200,43200,42700,42900,157252.0
2012-03-09,43000,43150,42900,43050,111447.0
2012-03-12,43100,43100,42900,43000,66026.0
2012-03-13,43000,43550,43000,43100,119093.0
2012-03-14,43300,43500,42900,43250,131042.0
2012-03-15,43050,43200,42850,42900,220311.0
2012-03-16,42750,42900,41900,42150,120673.0
2012-03-19,42400,42800,41900,42000,84123.0
2012-03-20,42000,42500,41850,42050,202741.0
2012-03-21,41800,42200,41750,42150,97731.0
2012-03-22,42250,42250,40850,40850,184115.0
2012-03-23,41150,41450,40900,41250,119927.0
2012-03-26,41250,41750,41000,41250,71111.0
2012-03-27,41200,41550,40500,40850,126740.0
2012-03-28,40400,40700,39600,40000,136338.0
2012-03-29,39900,39950,39000,39450,109323.0
2012-03-30,39750,40400,39000,39450,200694.0
2012-04-02,39300,39800,39100,39500,123403.0
2012-04-03,39350,41000,39300,41000,135357.0
2012-04-04,40800,40800,39600,39600,107671.0
2012-04-05,39750,39950,38800,39300,66501.0
2012-04-06,39200,39250,38550,39000,69575.0
2012-04-09,38950,38950,37000,37000,171214.0
2012-04-10,37350,37350,36050,36900,214268.0
2012-04-12,36350,36750,36150,36750,118863.0
2012-04-13,36950,38250,36900,37850,181943.0
2012-04-16,37650,38300,37000,37800,70130.0
2012-04-17,38200,38200,37600,37750,84783.0
2012-04-18,37900,38250,37750,37750,69482.0
2012-04-19,37750,37950,37350,37350,77010.0
2012-04-20,37700,37900,37150,37900,75034.0
2012-04-23,37050,39200,37050,38850,164736.0
2012-04-24,39000,39000,38000,38850,129971.0
2012-04-25,38950,39100,37450,38200,169246.0
2012-04-26,37800,38650,37050,37150,114789.0
2012-04-27,37200,37200,36250,36450,115525.0
2012-04-30,36800,36800,34650,34700,166481.0
