날짜,시가,고가,저가,종가,거래량
2012-05-02,13700,13800,13150,13200,36278.0
2012-05-03,13200,13800,13050,13650,16919.0
2012-05-04,13600,13850,13600,13700,9488.0
2012-05-07,13400,13600,13250,13450,18723.0
2012-05-08,13700,13700,13350,13500,20014.0
2012-05-09,13500,14250,13450,13900,41629.0
2012-05-10,13900,14200,13600,14200,19177.0
2012-05-11,14300,14300,13750,13800,8108.0
2012-05-14,13850,14050,13450,14000,12827.0
2012-05-15,13800,14150,13150,13450,25786.0
2012-05-16,13300,13700,13000,13300,28159.0
2012-05-17,13100,13350,12700,12950,47158.0
2012-05-18,12650,12850,11850,12050,41525.0
2012-05-21,12050,12350,11300,11400,66024.0
2012-05-22,11500,12000,11250,11600,94439.0
2012-05-23,11600,11600,11200,11400,45668.0
2012-05-24,11500,11600,11300,11600,16029.0
2012-05-25,11700,12350,11600,12000,56432.0
2012-05-29,12000,12500,11800,12450,24230.0
2012-05-30,12450,12800,12250,12350,12040.0
2012-05-31,12050,12300,11900,12250,14025.0
2012-06-01,12250,12550,11900,11900,30293.0
2012-06-04,11400,11600,11100,11150,19749.0
2012-06-05,11200,12400,11200,11900,42599.0
2012-06-07,11950,12450,11900,12100,36632.0
2012-06-08,12200,12550,11950,11950,44525.0
2012-06-11,12100,12200,12000,12150,19099.0
2012-06-12,11900,12100,11800,11900,16734.0
2012-06-13,11950,12000,11600,11750,17135.0
2012-06-14,11650,11850,11600,11750,8990.0
2012-06-15,11850,11850,11500,11500,15339.0
2012-06-18,11650,12000,11650,11950,14690.0
2012-06-19,11950,12650,11900,12400,43145.0
2012-06-20,12450,13000,12450,13000,47404.0
2012-06-21,12800,13150,12600,12750,14786.0
2012-06-22,12350,13000,12350,12800,16670.0
2012-06-25,12750,13000,12650,12700,5323.0
2012-06-26,12700,13300,12450,13200,16119.0
2012-06-27,13450,13500,12900,13400,27028.0
2012-06-28,13250,13450,12900,12900,18971.0
2012-06-29,12900,13000,12650,12800,7338.0
2012-07-02,12850,12950,12500,12650,14134.0
2012-07-03,12700,13200,12700,13000,21315.0
2012-07-04,13200,13500,12900,13500,48840.0
2012-07-05,13550,13550,13100,13300,27032.0
2012-07-06,13250,13250,12800,13150,23538.0
2012-07-09,13000,13000,12700,12750,27257.0
2012-07-10,12750,12800,12150,12750,58009.0
2012-07-11,12750,12800,12150,12350,42508.0
2012-07-12,12150,12350,11900,12000,45748.0
2012-07-13,12000,12400,11500,12350,37048.0
2012-07-16,12350,12350,12150,12300,10374.0
2012-07-17,12300,12300,11900,12200,16405.0
2012-07-18,12250,12350,11900,11900,16105.0
2012-07-19,11950,12300,11850,11950,18240.0
2012-07-20,11900,12100,11900,12000,6577.0
2012-07-23,11950,11950,11300,11300,75217.0
2012-07-24,11400,11400,10850,11200,15857.0
2012-07-25,11200,11450,11000,11100,10591.0
2012-07-26,11200,11600,11150,11600,9666.0
2012-07-27,11800,11800,11500,11600,7647.0
2012-07-30,11800,12050,11750,11850,5722.0
2012-07-31,11950,11950,11700,11750,9681.0
2012-08-01,11800,11800,11450,11500,13441.0
2012-08-02,11600,11850,11600,11850,2933.0
2012-08-03,11650,11750,11550,11650,1878.0
2012-08-06,11850,12000,11700,11950,7701.0
2012-08-07,12000,12000,11450,11700,41387.0
2012-08-08,11800,11950,11550,11600,15454.0
2012-08-09,11600,11950,11600,11850,13316.0
2012-08-10,11850,12000,11650,11650,7285.0
2012-08-13,11700,12350,11600,12250,16784.0
2012-08-14,12250,12550,12100,12550,18127.0
2012-08-16,12700,12700,12200,12450,35324.0
2012-08-17,12600,14000,12550,13550,138047.0
2012-08-20,13800,14050,13000,13500,114296.0
2012-08-21,13550,14100,13200,14050,85609.0
2012-08-22,14000,14050,13700,14050,51382.0
2012-08-23,13850,14200,13600,13950,51158.0
2012-08-24,13950,13950,13450,13750,41697.0
2012-08-27,13700,13750,13250,13450,22880.0
2012-08-28,13650,14450,13450,14300,81023.0
2012-08-29,14300,14700,14150,14500,82644.0
2012-08-30,14500,14750,14150,14700,61849.0
2012-08-31,14500,14850,14400,14450,29221.0
2012-09-03,14500,14650,14250,14500,35405.0
2012-09-04,14800,14800,14350,14450,45118.0
2012-09-05,14500,14500,13700,14150,48948.0
2012-09-06,14050,14250,13700,13850,39210.0
2012-09-07,14100,14700,14000,14550,46371.0
2012-09-10,14700,14750,14550,14600,40110.0
2012-09-11,14700,14700,14350,14500,25786.0
2012-09-12,14650,15350,14400,14500,85769.0
2012-09-13,14500,14500,14100,14100,35452.0
2012-09-14,14350,14500,13900,14450,80272.0
2012-09-17,14050,14400,13900,13900,45404.0
2012-09-18,13800,14100,13650,14100,26951.0
2012-09-19,14100,14350,13850,14250,24733.0
2012-09-20,14100,14700,14100,14700,52851.0
2012-09-21,14600,14750,14350,14500,40021.0
2012-09-24,14700,14700,14100,14300,41249.0
2012-09-25,14300,14500,13950,14200,35358.0
2012-09-26,14000,14350,13850,13900,37371.0
2012-09-27,13800,14250,13550,14000,38990.0
2012-09-28,14000,14050,13700,13800,39774.0
2012-10-02,13800,13900,13400,13550,24311.0
2012-10-04,13550,13650,13200,13650,47399.0
2012-10-05,13650,14150,13400,13950,38736.0
2012-10-08,13900,14500,13900,14400,40521.0
2012-10-09,14500,14600,14200,14300,23547.0
2012-10-10,14300,14300,13650,13900,40272.0
2012-10-11,13800,14050,13700,13800,17589.0
2012-10-12,13800,14050,13800,14000,14088.0
2012-10-15,14300,14300,13300,13900,13436.0
2012-10-16,13900,13900,13450,13600,17157.0
2012-10-17,13500,13700,13400,13500,25011.0
2012-10-18,13600,13700,12950,13450,46872.0
2012-10-19,13400,13450,12950,12950,24145.0
2012-10-22,12800,13350,12700,13200,18467.0
2012-10-23,13200,13350,13050,13100,25498.0
2012-10-24,13100,13150,12600,12650,35232.0
2012-10-25,12750,12850,12150,12200,72951.0
2012-10-26,12250,12250,11500,12000,55760.0
2012-10-29,12200,12200,11750,11900,18342.0
2012-10-30,11650,12250,11650,12200,13812.0
2012-10-31,12250,12600,12200,12300,16511.0
2012-11-01,12400,12500,11850,12150,32473.0
2012-11-02,12300,12300,11700,12200,44962.0
2012-11-05,12250,12250,11850,12100,29917.0
2012-11-06,12050,12200,11900,12000,37495.0
2012-11-07,12300,13100,12150,12850,112700.0
2012-11-08,12750,13000,12500,12750,41879.0
2012-11-09,12750,13450,12400,13200,51694.0
2012-11-12,13300,13400,13000,13250,25120.0
2012-11-13,13250,13300,12650,12800,48027.0
2012-11-14,13000,13100,12600,12700,62404.0
2012-11-15,13000,13450,12850,12950,214453.0
2012-11-16,12900,13200,12550,13000,83049.0
2012-11-19,13000,13350,12950,13200,47946.0
2012-11-20,13450,13600,13150,13200,59038.0
2012-11-21,13300,13850,13200,13500,104435.0
2012-11-22,13800,14350,13750,14200,149110.0
2012-11-23,14250,14250,13750,14000,78407.0
2012-11-26,13950,14500,13800,14350,98653.0
2012-11-27,14300,14750,14200,14600,96529.0
2012-11-28,14500,14550,14250,14450,49826.0
2012-11-29,14550,14550,14050,14500,54040.0
2012-11-30,14400,14700,13900,13900,47369.0
2012-12-03,13900,14050,13800,13900,74736.0
2012-12-04,13850,14050,13600,13800,47294.0
2012-12-05,13800,14100,13600,13700,62736.0
2012-12-06,13750,13850,13600,13650,31478.0
2012-12-07,13700,14100,13600,13800,72403.0
2012-12-10,14050,14200,13650,13800,42229.0
2012-12-11,13800,13950,13700,13950,24510.0
2012-12-12,13950,14100,13700,14100,30122.0
2012-12-13,14000,14150,13950,14100,23302.0
2012-12-14,14000,14200,13850,13950,21386.0
2012-12-17,14100,14100,13150,13150,77725.0
2012-12-18,13250,13300,12600,12900,66119.0
2012-12-20,12950,12950,12350,12600,38597.0
2012-12-21,12650,12800,12500,12650,14899.0
2012-12-24,12500,13000,12450,13000,361088.0
2012-12-26,13100,13300,12850,12900,89180.0
2012-12-27,12900,13200,12700,13100,33441.0
2012-12-28,13100,13200,12900,13100,31187.0
2013-01-02,13250,13650,13000,13600,108918.0
2013-01-03,13750,14050,13450,13650,91440.0
2013-01-04,13650,13750,13500,13650,52040.0
2013-01-07,13850,13850,13450,13550,66036.0
2013-01-08,13600,13650,13100,13250,88564.0
2013-01-09,13350,13450,13000,13300,67010.0
2013-01-10,13300,13450,13200,13400,27567.0
2013-01-11,13450,13850,13300,13500,108114.0
2013-01-14,13650,13750,13350,13500,48699.0
2013-01-15,13500,14150,13500,13750,143652.0
2013-01-16,13650,13850,13150,13200,81183.0
2013-01-17,13200,13200,12800,13050,53333.0
2013-01-18,13200,13300,13050,13050,20403.0
2013-01-21,13100,13100,12800,12900,57136.0
2013-01-22,12950,13700,12950,13550,145533.0
2013-01-23,13650,14150,13600,13950,210799.0
2013-01-24,14000,14000,13400,13400,130489.0
2013-01-25,13550,13700,13350,13400,55215.0
2013-01-28,13350,13950,13350,13500,102104.0
2013-01-29,13400,13800,13400,13800,55881.0
2013-01-30,13800,14100,13600,13950,156403.0
2013-01-31,14000,14000,13800,13900,59489.0
2013-02-01,13900,14350,13850,13900,116604.0
2013-02-04,13950,13950,13500,13500,90604.0
2013-02-05,13550,13900,13500,13900,62911.0
2013-02-06,14100,14450,13900,14450,110587.0
2013-02-07,14500,14650,14300,14550,105096.0
2013-02-08,14350,14700,14300,14600,81261.0
2013-02-12,14600,14800,14450,14650,71136.0
2013-02-13,14650,14650,14350,14400,70384.0
2013-02-14,14350,14900,14250,14850,96015.0
2013-02-15,14900,14900,14550,14850,62304.0
2013-02-18,14700,14800,14450,14500,35976.0
2013-02-19,14600,15000,14450,14900,82702.0
2013-02-20,14950,14950,14550,14650,54908.0
2013-02-21,14550,14550,14300,14400,41949.0
2013-02-22,14400,14600,14400,14550,33866.0
2013-02-25,14650,14950,14550,14650,67615.0
2013-02-26,14500,14800,14400,14500,29929.0
2013-02-27,14650,14700,14150,14200,52383.0
2013-02-28,14250,14450,14200,14400,38870.0
2013-03-04,14400,14650,14200,14300,47074.0
2013-03-05,14300,14400,14100,14250,82104.0
2013-03-06,14250,14500,13900,14000,109961.0
2013-03-07,14050,14250,14000,14050,39913.0
2013-03-08,14150,14150,13900,13950,36507.0
2013-03-11,13950,14050,13600,13950,47539.0
2013-03-12,14050,14150,13850,13950,81625.0
2013-03-13,14000,14500,14000,14300,116781.0
2013-03-14,14400,14500,14050,14200,116172.0
2013-03-15,14250,14450,14050,14350,135125.0
2013-03-18,14450,14650,14250,14350,161894.0
2013-03-19,14400,14650,14400,14500,97522.0
2013-03-20,14600,14750,14350,14650,122862.0
2013-03-21,14700,14950,14550,14800,185827.0
2013-03-22,14800,14900,14650,14700,75140.0
2013-03-25,14800,15550,14800,15550,243422.0
2013-03-26,15550,15600,15350,15400,123515.0
2013-03-27,15450,15450,14850,14850,217038.0
2013-03-28,14750,15000,14150,14300,291784.0
2013-03-29,14400,14550,14250,14300,101872.0
2013-04-01,14350,14750,14350,14700,131612.0
2013-04-02,14700,14950,14500,14850,159365.0
2013-04-03,14950,14950,14600,14700,64687.0
2013-04-04,14700,14700,14200,14550,76516.0
2013-04-05,14700,14750,13900,14150,111291.0
2013-04-08,14150,14300,13600,13600,98426.0
2013-04-09,13500,13800,13300,13500,58765.0
2013-04-10,13650,13650,13400,13550,46172.0
2013-04-11,13600,14150,13600,14100,78355.0
2013-04-12,14200,14400,13950,14000,67894.0
2013-04-15,14150,14250,13900,14000,58989.0
2013-04-16,13600,14100,13600,13800,78833.0
2013-04-17,13900,14500,13850,14250,112069.0
2013-04-18,14250,14450,14100,14250,76440.0
2013-04-19,14200,14350,13900,14300,91940.0
2013-04-22,14400,14400,14150,14250,45725.0
2013-04-23,14200,14500,14200,14450,65716.0
2013-04-24,14650,14650,14350,14500,58285.0
2013-04-25,14600,14600,14300,14300,55038.0
2013-04-26,14350,14450,14100,14400,78516.0
2013-04-29,14400,14950,14250,14900,128708.0
2013-04-30,15000,15000,14500,14600,79831.0
2013-05-02,14750,14850,14500,14700,45286.0
2013-05-03,14800,15250,14650,15250,158060.0
2013-05-06,15400,15550,15150,15200,97069.0
2013-05-07,15300,15300,14950,15050,56263.0
2013-05-08,15150,15550,15100,15100,135741.0
2013-05-09,15200,15300,14900,15250,74610.0
2013-05-10,15200,15450,14800,15250,58750.0
2013-05-13,15400,15550,15100,15150,66031.0
2013-05-14,15250,15250,14800,14800,130889.0
2013-05-15,14800,15000,14750,15000,36960.0
2013-05-16,15100,15100,14600,14800,57912.0
2013-05-20,14950,14950,14600,14750,28344.0
2013-05-21,14700,15000,14700,14950,37194.0
2013-05-22,14950,15200,14850,15150,40524.0
2013-05-23,15150,15450,15000,15100,59314.0
2013-05-24,15250,15250,14700,15000,35021.0
2013-05-27,14850,14900,14650,14800,45298.0
2013-05-28,14800,15000,14750,15000,44959.0
2013-05-29,15100,15750,15000,15500,151884.0
2013-05-30,15500,15500,14750,14900,103956.0
2013-05-31,14550,14600,13550,13600,333960.0
2013-06-03,13350,13450,12950,13100,158682.0
2013-06-04,13250,13500,12900,13050,91648.0
2013-06-05,12950,13050,12400,12750,109199.0
2013-06-07,12600,12750,12150,12400,81042.0
2013-06-10,12350,12750,12350,12750,48280.0
2013-06-11,12700,12750,12400,12650,30546.0
2013-06-12,12550,12850,12450,12550,43846.0
2013-06-13,12550,12600,12150,12400,41991.0
2013-06-14,12600,12600,12150,12200,38179.0
2013-06-17,12300,12300,11250,11400,119395.0
2013-06-18,11500,11900,11350,11700,87546.0
2013-06-19,11750,12000,11350,11350,55062.0
2013-06-20,11300,11650,11200,11450,36938.0
2013-06-21,11200,11550,11000,11500,38386.0
2013-06-24,11650,11700,11350,11350,27202.0
2013-06-25,11250,11350,10400,10650,47147.0
2013-06-26,10650,11150,10450,10600,84706.0
2013-06-27,10800,11350,10800,11100,43631.0
2013-06-28,11250,11600,11150,11500,31752.0
2013-07-01,11500,11700,11450,11500,22099.0
2013-07-02,11700,11700,11450,11650,25403.0
2013-07-03,11650,11650,11150,11350,39702.0
2013-07-04,11400,11400,11200,11400,14646.0
2013-07-05,11500,11600,11200,11200,25506.0
2013-07-08,11300,11400,10750,10800,41504.0
2013-07-09,10950,11100,10700,11100,17800.0
2013-07-10,11200,11200,10900,10900,15535.0
2013-07-11,11000,11450,11000,11400,33694.0
2013-07-12,11400,11400,11150,11250,31157.0
2013-07-15,11250,11500,11150,11500,28219.0
2013-07-16,11550,11900,11500,11850,39599.0
2013-07-17,11900,11900,11650,11800,27277.0
2013-07-18,11800,11900,11650,11650,13196.0
2013-07-19,11750,11800,11450,11750,16536.0
2013-07-22,11750,11750,11550,11550,14575.0
2013-07-23,11600,11950,11600,11800,22751.0
2013-07-24,11950,12050,11800,12000,22714.0
2013-07-25,12000,12050,11850,11900,24199.0
2013-07-26,11900,12150,11800,12100,18415.0
2013-07-29,12150,12150,11650,11650,39592.0
2013-07-30,11650,11800,11600,11700,17034.0
2013-07-31,11850,12150,11650,11950,26443.0
2013-08-01,12050,12050,11850,11850,14657.0
2013-08-02,11850,12200,11850,12050,16506.0
2013-08-05,12050,12200,11900,12000,8870.0
2013-08-06,12200,12200,11700,11900,13658.0
2013-08-07,11900,12000,11800,11900,11714.0
2013-08-08,11850,11950,11700,11900,24144.0
2013-08-09,11800,12050,11800,11950,12047.0
2013-08-12,11900,12000,11800,11900,14043.0
2013-08-13,11950,12150,11800,12050,17448.0
2013-08-14,12150,12350,12000,12300,26500.0
2013-08-16,12200,12300,12050,12300,6922.0
2013-08-19,12300,12450,12150,12450,14030.0
2013-08-20,12450,12450,12100,12250,13107.0
2013-08-21,12250,12250,11600,11750,28948.0
2013-08-22,11750,11850,11600,11750,22527.0
2013-08-23,11800,12000,11700,12000,11214.0
2013-08-26,12000,12100,11950,12100,9774.0
2013-08-27,12150,12150,11800,11900,12320.0
2013-08-28,11750,11850,11550,11550,19293.0
2013-08-29,11550,11850,11500,11750,11586.0
2013-08-30,11750,11900,11550,11550,15188.0
2013-09-02,11550,11650,11550,11550,8620.0
2013-09-03,11600,11950,11500,11800,23270.0
2013-09-04,11850,12250,11850,12050,15496.0
2013-09-05,12150,12300,12050,12300,15371.0
2013-09-06,12300,12300,12100,12150,4430.0
2013-09-09,12150,12250,12000,12000,5836.0
2013-09-10,12050,12350,11950,12300,17910.0
2013-09-11,12300,12350,12100,12150,16249.0
2013-09-12,12150,12350,12000,12150,16119.0
2013-09-13,12050,12250,12050,12100,4989.0
2013-09-16,12050,12100,11950,11950,14641.0
2013-09-17,11800,12100,11800,11950,9884.0
2013-09-23,11950,12100,11900,11950,14658.0
2013-09-24,11950,12000,11900,11900,9912.0
2013-09-25,11900,11950,11800,11800,18586.0
2013-09-26,11800,11950,11750,11800,17600.0
2013-09-27,11800,12100,11800,12100,10224.0
2013-09-30,12100,12100,11750,11750,21063.0
2013-10-01,11600,11850,11600,11700,15301.0
2013-10-02,11800,11800,11600,11650,28518.0
2013-10-04,11650,11900,11600,11850,9845.0
2013-10-07,11850,11900,11650,11700,13776.0
2013-10-08,11700,11700,11350,11700,22514.0
2013-10-10,11500,11700,11500,11550,9510.0
2013-10-11,11700,11800,11600,11650,6381.0
2013-10-14,11650,11700,11500,11650,3591.0
2013-10-15,11700,11700,11600,11650,11979.0
2013-10-16,11700,11800,11500,11750,15150.0
2013-10-17,11800,11800,11450,11450,29347.0
2013-10-18,11550,11550,11350,11450,14396.0
2013-10-21,11450,11450,11350,11350,16908.0
2013-10-22,11400,11450,11300,11450,13085.0
2013-10-23,11450,11550,11300,11400,16472.0
2013-10-24,11300,11350,11150,11150,26080.0
2013-10-25,11200,11350,11150,11200,12664.0
2013-10-28,11350,11350,11150,11250,15495.0
2013-10-29,11250,11300,11150,11150,15503.0
2013-10-30,11250,11250,11150,11200,21423.0
2013-10-31,11300,11300,11050,11150,12912.0
2013-11-01,11150,11200,11000,11150,15161.0
2013-11-04,11150,11150,10700,11000,172236.0
2013-11-05,11000,11000,10650,10700,43675.0
2013-11-06,10700,10850,10650,10650,51638.0
2013-11-07,10700,10750,10350,10350,26145.0
2013-11-08,10300,10400,10100,10250,47532.0
2013-11-11,10250,10350,9950,9950,35022.0
2013-11-12,9950,9980,9850,9900,34197.0
2013-11-13,9850,10150,9850,9930,38327.0
2013-11-14,9930,9970,9880,9920,46982.0
2013-11-15,9920,9990,9890,9900,36203.0
2013-11-18,9820,9950,9740,9830,33269.0
2013-11-19,9760,9890,9740,9890,16595.0
2013-11-20,9890,9890,9750,9780,9505.0
2013-11-21,9760,10000,9760,9950,15765.0
2013-11-22,9950,9990,9890,9930,9314.0
2013-11-25,9930,9930,9810,9860,15703.0
2013-11-26,9800,9850,9780,9780,18439.0
2013-11-27,9730,9970,9730,9790,6699.0
2013-11-28,9920,9940,9800,9900,11209.0
2013-11-29,9910,10250,9910,10150,53760.0
2013-12-02,10000,10200,10000,10100,50325.0
2013-12-03,10100,10100,9950,10050,30284.0
2013-12-04,10100,10100,9960,9990,14034.0
2013-12-05,9950,9950,9820,9860,24840.0
2013-12-06,9830,9920,9810,9830,13285.0
2013-12-09,9810,9880,9680,9810,46360.0
2013-12-10,9810,9830,9600,9670,42131.0
2013-12-11,9640,9720,9570,9720,27039.0
2013-12-12,9700,9710,9580,9660,29114.0
2013-12-13,9650,9650,9450,9540,25695.0
2013-12-16,9540,9590,9390,9450,22177.0
2013-12-17,9360,9480,9230,9330,32574.0
2013-12-18,9310,9330,9150,9320,21434.0
2013-12-19,9320,9380,9190,9330,13048.0
2013-12-20,9300,9500,9220,9370,12071.0
2013-12-23,9370,9380,9220,9300,19080.0
2013-12-24,9280,9400,9280,9350,13672.0
2013-12-26,9360,9580,9360,9470,33290.0
2013-12-27,9470,9530,9410,9520,5555.0
2013-12-30,9520,9540,9410,9540,3882.0
2014-01-02,9540,9590,9430,9500,6435.0
2014-01-03,9470,9510,9390,9490,18291.0
2014-01-06,9500,9540,9450,9460,5735.0
2014-01-07,9440,9530,9390,9460,5100.0
2014-01-08,9460,9510,9420,9430,11086.0
2014-01-09,9500,9500,9430,9440,12954.0
2014-01-10,9440,9710,9430,9670,29468.0
2014-01-13,9620,9670,9510,9600,11064.0
2014-01-14,9650,9670,9530,9580,12982.0
2014-01-15,9590,9710,9580,9690,30863.0
2014-01-16,9640,9700,9640,9690,4757.0
2014-01-17,9600,9730,9600,9690,8392.0
2014-01-20,9670,9750,9620,9750,7725.0
2014-01-21,9800,9800,9670,9710,7116.0
2014-01-22,9710,9730,9660,9700,14995.0
2014-01-23,9700,9740,9680,9720,7494.0
2014-01-24,9750,9750,9660,9710,12806.0
2014-01-27,9500,9570,9300,9530,29720.0
2014-01-28,9600,9600,9370,9590,8295.0
2014-01-29,9620,9880,9590,9780,23840.0
2014-02-03,9760,9820,9600,9800,6447.0
2014-02-04,9770,9770,9600,9600,7938.0
2014-02-05,9590,9600,9460,9480,20168.0
2014-02-06,9480,9570,9480,9540,2364.0
2014-02-07,9600,9600,9520,9540,4118.0
2014-02-10,9540,9700,9510,9630,7469.0
2014-02-11,9640,9700,9610,9670,8069.0
2014-02-12,9680,9840,9670,9820,20898.0
2014-02-13,9820,9850,9750,9800,7935.0
2014-02-14,9800,9850,9700,9800,25810.0
2014-02-17,9800,9870,9730,9840,7240.0
2014-02-18,9800,9900,9710,9790,15998.0
2014-02-19,9800,9800,9650,9670,27956.0
2014-02-20,9690,9710,9510,9700,18484.0
2014-02-21,9750,9750,9510,9520,50934.0
2014-02-24,9440,9600,9440,9600,7524.0
2014-02-25,9550,9800,9520,9750,28279.0
2014-02-26,9700,9870,9700,9810,21892.0
2014-02-27,9810,9850,9760,9760,18829.0
2014-02-28,9750,9940,9720,9880,19307.0
2014-03-03,9840,9900,9730,9750,15360.0
2014-03-04,9750,9790,9650,9770,6687.0
2014-03-05,9770,9840,9700,9760,7964.0
2014-03-06,9730,9890,9730,9890,7181.0
2014-03-07,9910,9920,9770,9880,17069.0
2014-03-10,9870,9870,9700,9710,20973.0
2014-03-11,9710,9790,9670,9700,7694.0
2014-03-12,9780,9780,9550,9700,14244.0
2014-03-13,9700,9790,9590,9770,8839.0
2014-03-14,9800,9820,9600,9810,18157.0
2014-03-17,9750,9860,9750,9810,14685.0
2014-03-18,9780,10200,9780,10200,45051.0
2014-03-19,10200,10500,10150,10350,36143.0
2014-03-20,10350,10400,10200,10250,12349.0
2014-03-21,10250,10350,9950,10350,33348.0
2014-03-24,10450,10450,10200,10350,17454.0
2014-03-25,10400,10400,10150,10200,11223.0
2014-03-26,10150,10400,10100,10250,14130.0
2014-03-27,10250,10300,10200,10250,9737.0
2014-03-28,10250,10350,10150,10200,17753.0
2014-03-31,10150,10300,10050,10300,27918.0
2014-04-01,10250,10350,10050,10300,34531.0
2014-04-02,10300,10550,10250,10500,72564.0
2014-04-03,10550,10600,10400,10500,29064.0
2014-04-04,10550,10850,10500,10650,44007.0
2014-04-07,10600,10650,10350,10600,15379.0
2014-04-08,10400,10650,10400,10500,23921.0
2014-04-09,10400,10500,10150,10250,40497.0
2014-04-10,10300,10450,10150,10300,31728.0
2014-04-11,10200,10300,10050,10050,18289.0
2014-04-14,10050,10150,10000,10150,16941.0
2014-04-15,10150,10350,10100,10200,13483.0
2014-04-16,10200,10400,10100,10400,31605.0
2014-04-17,10400,10400,10200,10400,12929.0
2014-04-18,10400,10450,10250,10250,15246.0
2014-04-21,10250,10350,10150,10300,25785.0
2014-04-22,10300,10300,10200,10250,23351.0
2014-04-23,10250,10300,10100,10200,29486.0
2014-04-24,10200,10250,10000,10000,32302.0
2014-04-25,10000,10300,10000,10200,46552.0
2014-04-28,10050,10400,10050,10300,17701.0
2014-04-29,10300,10450,10200,10300,44472.0
2014-04-30,10300,10400,10200,10200,66770.0
2014-05-02,10200,10250,10150,10200,14843.0
2014-05-07,10150,10150,9970,9990,25498.0
2014-05-08,9990,10100,9930,9990,11823.0
2014-05-09,9990,10100,9960,9990,24875.0
2014-05-12,10050,10050,9790,9930,22594.0
2014-05-13,9930,10100,9900,9990,19216.0
2014-05-14,9900,10050,9900,10050,8388.0
2014-05-15,9980,10100,9910,10050,14228.0
2014-05-16,10000,10000,9900,9940,13433.0
2014-05-19,9940,9950,9870,9890,31903.0
2014-05-20,9870,9970,9760,9890,19944.0
2014-05-21,9910,10100,9910,9960,12983.0
2014-05-22,9960,9960,9810,9850,12999.0
2014-05-23,9830,10000,9830,9990,6657.0
2014-05-26,9990,10150,9980,10050,10351.0
2014-05-27,10000,10100,9890,10000,16777.0
2014-05-28,10000,10050,9950,9950,8047.0
2014-05-29,9950,9980,9810,9850,10547.0
2014-05-30,9760,9810,9480,9520,33349.0
2014-06-02,9300,9350,9100,9150,37449.0
2014-06-03,9100,9220,9040,9090,17114.0
2014-06-05,9040,9160,8900,9020,15994.0
2014-06-09,9020,9080,8960,9080,7312.0
2014-06-10,8820,9220,8820,9170,7460.0
2014-06-11,9060,9360,9060,9260,16082.0
2014-06-12,9260,9340,9180,9280,3791.0
2014-06-13,9220,9270,9160,9250,4664.0
2014-06-16,9310,9440,9300,9440,6721.0
2014-06-17,9450,9560,9370,9560,4098.0
2014-06-18,9450,9590,9450,9540,3531.0
2014-06-19,9590,9590,9500,9530,6804.0
2014-06-20,9380,9580,9180,9400,2578.0
2014-06-23,9440,9470,9280,9400,19969.0
2014-06-24,9350,9450,9250,9340,8731.0
2014-06-25,9440,9490,9320,9490,10537.0
2014-06-26,9490,9580,9440,9570,2319.0
2014-06-27,9590,9590,9490,9550,4478.0
2014-06-30,9560,9630,9480,9630,5252.0
2014-07-01,9450,9700,9450,9660,4022.0
2014-07-02,9650,9700,9560,9660,5499.0
2014-07-03,9710,9710,9460,9640,3428.0
2014-07-04,9680,9680,9460,9590,26709.0
2014-07-07,9580,9690,9460,9600,4629.0
2014-07-08,9460,9580,9460,9540,2933.0
2014-07-09,9460,9700,9460,9620,6011.0
2014-07-10,9600,9680,9540,9550,1607.0
2014-07-11,9480,9550,9440,9500,7141.0
2014-07-14,9350,9650,9350,9500,2977.0
2014-07-15,9500,9620,9470,9500,20205.0
2014-07-16,9500,9500,9250,9350,9907.0
2014-07-17,9350,9540,9250,9420,2988.0
2014-07-18,9450,9450,9300,9450,6651.0
2014-07-21,9400,9520,9400,9400,5722.0
2014-07-22,9400,9490,9370,9420,3206.0
2014-07-23,9310,9420,9300,9340,7289.0
2014-07-24,9420,9470,9330,9340,4508.0
2014-07-25,9440,9470,9330,9450,15537.0
2014-07-28,9340,9360,9280,9330,6727.0
2014-07-29,9330,9490,9230,9410,11128.0
2014-07-30,9310,9840,9300,9540,15701.0
2014-07-31,9500,9650,9240,9390,12388.0
2014-08-01,9240,9390,9240,9270,12602.0
2014-08-04,9270,9680,9270,9630,8146.0
2014-08-05,9690,9690,9440,9630,4167.0
2014-08-06,9640,9640,9480,9480,1455.0
2014-08-07,9550,9630,9480,9560,2397.0
2014-08-08,9560,9570,9370,9540,10998.0
2014-08-11,9540,9650,9500,9650,2947.0
2014-08-12,9680,9680,9550,9650,7156.0
2014-08-13,9650,9680,9490,9520,2461.0
2014-08-14,9520,9640,9520,9620,4588.0
2014-08-18,9660,9660,9480,9630,4553.0
2014-08-19,9650,9720,9610,9640,5867.0
2014-08-20,9640,9710,9520,9600,4962.0
2014-08-21,9540,9720,9540,9690,5926.0
2014-08-22,9790,9790,9610,9780,5024.0
2014-08-25,9800,10100,9710,9920,11146.0
2014-08-26,9990,9990,9680,9770,4065.0
2014-08-27,9810,9880,9730,9870,7800.0
2014-08-28,9890,9930,9740,9740,8616.0
2014-08-29,9700,9930,9650,9880,8175.0
2014-09-01,9880,9980,9650,9880,10593.0
2014-09-02,9960,10050,9830,10000,20088.0
2014-09-03,10000,10050,9960,10000,8580.0
2014-09-04,9990,10050,9890,10000,6538.0
2014-09-05,10100,10100,9910,10050,16310.0
